ticker,date,open,high,low,close,volume,daily_return
POLI.TA,2010-05-17,1435.7725118404474,1460.1904278559616,1426.005394145616,1443.586181640625,7885939,-0.04799603415469955
POLI.TA,2010-05-20,1429.91185458067,1450.4229920872765,1396.7034912109375,1396.7034912109375,9186492,-0.032476544196624046
POLI.TA,2010-05-21,1426.5806884765625,1426.5806884765625,1426.5806884765625,1426.5806884765625,0,0.021391224016861
POLI.TA,2010-05-24,1450.4231625539815,1455.3067209044057,1390.843434054906,1426.0052490234375,12082002,-0.000403369720179958
POLI.TA,2010-05-25,1384.0065346275176,1391.8203260128814,1362.5188518746331,1386.9366455078125,17319672,-0.027397236821098736
POLI.TA,2010-05-26,1417.2149293184941,1441.6329690350615,1344.937960417584,1387.9134521484375,62272612,0.0007042907430478973
POLI.TA,2010-05-27,1426.0055718696894,1457.2604985225964,1396.7039715764442,1424.052001953125,19536819,0.026038042753131707
POLI.TA,2010-05-31,1416.2380239265674,1426.0052624981327,1405.4942441654832,1421.1217041015625,7741873,-0.002057718290865429
POLI.TA,2010-06-01,1412.3315284380424,1416.238302857691,1375.2162581130142,1400.61083984375,7525363,-0.014432869611811006
POLI.TA,2010-06-02,1377.169260105079,1418.191291561473,1377.169260105079,1396.7034912109375,6315418,-0.0027897461033846715
POLI.TA,2010-06-03,1435.7725764771344,1466.0507157612572,1426.9821214446763,1446.5164794921875,9243730,0.035664683731879476
POLI.TA,2010-06-04,1435.7725764771344,1466.0507157612572,1426.9821214446763,1446.5164794921875,9243730,0.0
POLI.TA,2010-06-07,1411.3548436154938,1433.819315680426,1404.517835673056,1416.2384033203125,7110534,-0.020931718788647635
POLI.TA,2010-06-08,1426.0055433529346,1427.9589914519834,1395.7272804853526,1400.61083984375,4634672,-0.011034557063220651
POLI.TA,2010-06-09,1408.4246103698365,1416.2384033203125,1373.262907428067,1416.2384033203125,6644253,0.011157677087738405
POLI.TA,2010-06-10,1399.633758343605,1411.3543216562616,1384.0063000005919,1392.7967529296875,7782046,-0.016552051078170926
POLI.TA,2010-06-14,1421.1217041015625,1429.9120361483335,1411.3544655299975,1421.1217041015625,4850880,0.02033674411739872
POLI.TA,2010-06-15,1406.4710704800843,1427.9588760546826,1406.4710704800843,1423.0751953125,5062706,0.0013746121850783943
POLI.TA,2010-06-16,1439.67958705803,1450.4234909284262,1424.052001953125,1424.052001953125,4492818,0.0006864054997532953
POLI.TA,2010-06-17,1430.8886855954377,1439.6792611159942,1417.214673502881,1426.0052490234375,2267672,0.0013716121796349956
POLI.TA,2010-06-21,1468.9810937293496,1481.6783242027805,1456.2837414774651,1464.0975341796875,4225873,0.02671258411028754
POLI.TA,2010-06-22,1455.306732664025,1463.120401732157,1445.539494105829,1448.4697265625,4490625,-0.0106740208574585
POLI.TA,2010-06-23,1440.65603316418,1443.5861440406238,1421.121798283311,1430.8887939453125,7130232,-0.012137590655008301
POLI.TA,2010-06-24,1444.5628029967174,1447.493035643325,1397.6805419921875,1397.6805419921875,11485698,-0.023208129166740976
POLI.TA,2010-06-28,1395.726806640625,1403.540474605656,1388.88980150432,1395.726806640625,2860977,-0.0013978411324077067
POLI.TA,2010-06-29,1377.1696127216885,1379.1229389096852,1366.4257097955044,1374.2393798828125,3978256,-0.015395152300277548
POLI.TA,2010-06-30,1372.2859319163754,1388.890178741871,1360.5653658961928,1374.2393798828125,9805512,0.0
POLI.TA,2010-07-01,1353.7281745065168,1373.2625297316008,1342.007610082836,1371.30908203125,5356739,-0.0021323052551531774
POLI.TA,2010-07-05,1386.9366397709691,1397.6805419921875,1383.02986587288,1397.6805419921875,2830065,0.019230865095617
POLI.TA,2010-07-06,1398.657330747565,1430.8887939453125,1396.7037611253586,1430.8887939453125,3904163,0.02375954372648814
POLI.TA,2010-07-07,1417.2149943589548,1424.052001953125,1404.5177641288967,1424.052001953125,3766179,-0.004778003728253988
POLI.TA,2010-07-08,1450.4232177734375,1457.2602240800095,1437.7257463777632,1450.4232177734375,3794322,0.01851843597294467
POLI.TA,2010-07-12,1489.491848492683,1493.3987441397562,1470.934276836733,1479.724609375,4553038,0.020201959843516137
POLI.TA,2010-07-13,1475.8176313937038,1510.9793220190365,1475.8176313937038,1492.4217529296875,4516614,0.008580747710920766
POLI.TA,2010-07-14,1507.0726739819752,1509.0259999193163,1465.0738525390625,1465.0738525390625,5259785,-0.018324512046906216
POLI.TA,2010-07-15,1465.0741973782385,1478.748212828674,1454.3302933019095,1464.0975341796875,4242613,-0.0006663953204018025
POLI.TA,2010-07-19,1432.842550706958,1439.6795581639108,1419.1685357930528,1433.8192138671875,3381954,-0.0206805350092093
POLI.TA,2010-07-21,1445.5399938850057,1460.1907958984375,1439.6797705024067,1460.1907958984375,4858799,0.01839254333893492
POLI.TA,2010-07-22,1445.539385466893,1478.747750512149,1443.5859379020644,1470.93408203125,3665846,0.007357453671800629
POLI.TA,2010-07-26,1492.421959338772,1494.3754071623086,1451.3997986013674,1479.724609375,5789930,0.005976153147264629
POLI.TA,2010-07-27,1479.7245741724341,1487.5383652806909,1471.9109048426062,1483.6314697265625,7033172,0.0026402617938567907
POLI.TA,2010-07-28,1489.4916512294988,1493.3985463591562,1464.0970764435576,1470.93408203125,6194369,-0.008558316505414054
POLI.TA,2010-07-29,1474.841138406122,1500.23583984375,1473.8644753254928,1500.23583984375,10742072,0.019920510490882393
POLI.TA,2010-08-02,1494.3756742316443,1513.9100341796875,1487.5386665165972,1513.9100341796875,3481197,0.009114696484895157
POLI.TA,2010-08-03,1508.0495249797789,1529.5373307539612,1499.259070052017,1511.9564208984375,6057632,-0.0012904421247914577
POLI.TA,2010-08-04,1510.003188612872,1517.816859787776,1489.492164777985,1505.11962890625,4327599,-0.004521818154074153
POLI.TA,2010-08-05,1505.1193093025438,1516.8398744653316,1479.724609375,1479.724609375,6392807,-0.01687242598098615
POLI.TA,2010-08-09,1520.7467634408515,1539.304335015389,1508.049413532783,1534.4207763671875,8358489,0.03696374760928656
POLI.TA,2010-08-10,1520.7467498800072,1542.2344320961686,1516.8398542849122,1539.3043212890625,5104191,0.0031826634500069506
POLI.TA,2010-08-11,1523.6769664384333,1539.3044281250118,1518.7934074948346,1527.5838623046875,3418709,-0.007614127253641412
POLI.TA,2010-08-12,1525.6303415111443,1535.3974589318875,1512.9329914414318,1518.7933349609375,4647021,-0.00575453011822713
POLI.TA,2010-08-16,1527.5838390394467,1534.4208458120443,1504.1425859773722,1510.0029296875,3298077,-0.005787756023872492
POLI.TA,2010-08-17,1518.7933782763282,1528.5604959756258,1505.1193647859373,1520.746826171875,3525089,0.007115149429940848
POLI.TA,2010-08-18,1520.7469982573782,1542.234683983035,1515.863438855113,1528.5606689453125,3059979,0.005138161486818227
POLI.TA,2010-08-19,1528.5604820211024,1540.2810475089475,1520.7468122886842,1525.63037109375,4309900,-0.0019170307800634445
POLI.TA,2010-08-23,1544.1882538780812,1546.1415802162273,1522.7004463739743,1528.5606689453125,3087518,0.0019207128457083833
POLI.TA,2010-08-24,1516.8396294475558,1519.769739820339,1495.3518286380474,1496.32861328125,4259562,-0.02108653998424692
POLI.TA,2010-08-25,1508.0493298616216,1521.7233420292819,1498.2822131071284,1503.165771484375,4166518,0.004569289220589079
POLI.TA,2010-08-26,1523.6772295737946,1545.1649169921875,1515.8635582703228,1545.1649169921875,9504082,0.027940461594158306
POLI.TA,2010-08-30,1545.16443857787,1551.0249033532593,1523.6767578125,1523.6767578125,2712284,-0.013906709208435952
POLI.TA,2010-08-31,1500.2358059362884,1520.746826171875,1494.375462249648,1520.746826171875,5054227,-0.0019229351800518213
POLI.TA,2010-09-01,1523.676727025209,1544.1878662109375,1516.8397212227726,1544.1878662109375,4565428,0.015414163380547574
POLI.TA,2010-09-02,1534.42097039158,1547.118200126756,1527.5839630638866,1543.21142578125,5925671,-0.0006323326656383355
POLI.TA,2010-09-06,1562.7453564672005,1589.1167174660932,1562.7453564672005,1573.4892578125,4304455,0.019620015459593798
POLI.TA,2010-09-07,1570.5592889387806,1579.3497433984871,1554.9318278746837,1557.862060546875,3123383,-0.009931556372587025
POLI.TA,2010-09-13,1545.164564532388,1565.6757058045346,1535.3974471863617,1540.281005859375,4289247,-0.011285373161554646
POLI.TA,2010-09-14,1543.2112384859283,1548.0947971589417,1519.7699863656603,1540.281005859375,7029633,0.0
POLI.TA,2010-09-15,1540.2811053859716,1540.2811053859716,1522.7003173828125,1522.7003173828125,3941464,-0.011413948759793735
POLI.TA,2010-09-16,1522.700258172967,1530.5139278951563,1509.026123046875,1509.026123046875,5230257,-0.008980226890239584
POLI.TA,2010-09-20,1567.629052065205,1585.2099609375,1562.7454933292197,1585.2099609375,4014169,0.05048543343756173
POLI.TA,2010-09-21,1621.3488900334025,1639.906343900529,1602.7911926093602,1633.0693359375,14411035,0.03019118992394909
POLI.TA,2010-09-24,1668.0020751953125,1668.0020751953125,1668.0020751953125,1668.0020751953125,0,0.021390848807872898
POLI.TA,2010-09-27,1645.7664694314137,1647.7197954917583,1623.302001953125,1623.302001953125,2063038,-0.02679857172057376
POLI.TA,2010-09-28,1623.301866504446,1651.6265533572152,1621.348418828665,1628.1854248046875,3124946,0.0030083267597076357
POLI.TA,2010-10-01,1663.01416015625,1663.01416015625,1663.01416015625,1663.01416015625,0,0.02139113569066642
POLI.TA,2010-10-04,1635.9992815170492,1640.8828403778484,1621.3486049346516,1631.11572265625,4054678,-0.019181097951086024
POLI.TA,2010-10-05,1626.2319285587653,1649.6731799449733,1626.2319285587653,1636.9759521484375,5117817,0.0035927735909775382
POLI.TA,2010-10-06,1606.6979332726642,1608.6513813267136,1587.1636962890625,1587.1636962890625,21737914,-0.030429436543645827
POLI.TA,2010-10-07,1587.1634985891112,1596.9304940858715,1561.768798828125,1561.768798828125,10938882,-0.016000175357030355
POLI.TA,2010-10-11,1593.0236546115812,1606.697666944863,1592.0468698572463,1602.790771484375,4055590,0.02626635433300417
POLI.TA,2010-10-12,1588.1401310481933,1606.6977022253666,1578.3728921825007,1598.8839111328125,3832174,-0.002437536090842518
POLI.TA,2010-10-13,1610.6045220997007,1630.139000390296,1608.6511960490732,1617.441650390625,4567444,0.01160668334242243
POLI.TA,2010-10-14,1624.2786569031173,1628.1855525612364,1605.7209634162678,1617.441650390625,3401982,0.0
POLI.TA,2010-10-18,1611.5812579881344,1627.208718367848,1608.6511472226969,1626.23193359375,3664733,0.005434683347619984
POLI.TA,2010-10-19,1623.301972241678,1635.9992002936822,1616.4649658203125,1616.4649658203125,4207870,-0.006005888564648898
POLI.TA,2010-10-20,1610.6045573421393,1628.1855881883744,1605.720998551847,1613.5347900390625,4681763,-0.0018127060240757942
POLI.TA,2010-10-21,1625.2553789562292,1631.11572265625,1617.4417091346377,1631.11572265625,6475238,0.010895911712422324
POLI.TA,2010-10-25,1631.1155354291477,1636.975878456491,1619.3948493744613,1628.1854248046875,3336431,-0.0017964990532924885
POLI.TA,2010-10-26,1620.3714230591363,1621.3482076590185,1592.0466181170589,1596.93017578125,3541996,-0.019196369496543575
POLI.TA,2010-10-27,1595.9536833898746,1595.9536833898746,1585.2097823142813,1588.1400146484375,3532647,-0.005504411693211475
POLI.TA,2010-10-28,1592.046679496126,1618.4180380335554,1592.046679496126,1610.604248046875,8765401,0.01414499552384263
POLI.TA,2010-11-01,1631.1155354291477,1634.0456460536082,1618.418186425782,1628.1854248046875,4742970,0.010915888728800116
POLI.TA,2010-11-02,1631.1155605173838,1648.6964680914034,1625.2552173999024,1645.766357421875,3631440,0.010797868811100786
POLI.TA,2010-11-03,1650.6501388311995,1665.300815936849,1629.1623329421177,1644.789794921875,5758403,-0.0005933785774608902
POLI.TA,2010-11-04,1658.4637621241038,1698.5091399281616,1655.5336511413602,1686.78857421875,8588678,0.025534435723362447
POLI.TA,2010-11-08,1692.6489327753131,1698.5092769921478,1660.4173440288407,1665.3009033203125,4580283,-0.012738805103887807
POLI.TA,2010-11-09,1666.2777591443098,1690.695556640625,1664.3243109889142,1690.695556640625,3893798,0.015249288143470041
POLI.TA,2010-11-10,1690.6951656588233,1690.6951656588233,1665.3005890682084,1673.1143798828125,4182662,-0.010398783322495886
POLI.TA,2010-11-11,1676.04437063771,1686.7883939089713,1645.766357421875,1645.766357421875,5422236,-0.01634557851499252
POLI.TA,2010-11-15,1660.4170791357715,1708.276123046875,1648.6965143503787,1708.276123046875,3120167,0.03798216274327215
POLI.TA,2010-11-16,1692.648711304261,1720.9735219785243,1681.9049309801492,1699.4857177734375,4340547,-0.005145775413496367
POLI.TA,2010-11-17,1689.7190923132955,1719.0205745357846,1684.8355322392918,1705.3465576171875,4920848,0.003448596114963731
POLI.TA,2010-11-18,1720.9735617763176,1728.7872314453125,1709.2529963836082,1728.7872314453125,2534454,0.013745401908734411
POLI.TA,2010-11-22,1738.554220887718,1756.1350055608357,1728.7869829821896,1739.5308837890625,3946458,0.006214560212113529
POLI.TA,2010-11-23,1721.9505265578118,1744.4149982379997,1709.2532958984375,1709.2532958984375,3447234,-0.01740560525414414
POLI.TA,2010-11-24,1709.2533880436006,1736.6014208192887,1705.3464914246558,1719.0205078125,5976966,0.005714315097417266
POLI.TA,2010-11-25,1727.8103725931526,1728.78703552418,1705.3459073953131,1719.99658203125,10377311,0.0005678083619793384
POLI.TA,2010-11-29,1726.8338548615286,1738.554542516464,1719.996847952036,1720.9736328125,3287494,0.00056805390862813
POLI.TA,2010-11-30,1720.9734531910285,1733.6706808243143,1679.951416015625,1679.951416015625,6814763,-0.023836632947033864
POLI.TA,2010-12-01,1689.7190267273395,1719.0205078125,1684.8354668428897,1719.0205078125,3599743,0.02325608432744808
POLI.TA,2010-12-02,1719.0201139144604,1738.5544707545987,1715.1132181907458,1728.7872314453125,3261449,0.005681563185794047
POLI.TA,2010-12-06,1759.066018511705,1762.9727936293632,1742.4617675923928,1758.0892333984375,4915402,0.016949455329229757
POLI.TA,2010-12-07,1758.0890963996249,1785.4371289844944,1758.0890963996249,1762.97265625,4188452,0.002777687707081089
POLI.TA,2010-12-08,1752.2286454212815,1785.4368967966363,1749.298412469351,1774.693115234375,3874169,0.006648122954615365
POLI.TA,2010-12-09,1778.60005466848,1789.3440807851298,1767.8562721087435,1776.6466064453125,2660559,0.0011007487402572291
POLI.TA,2010-12-13,1762.9724205584803,1802.0411376953125,1761.0190943022392,1802.0411376953125,4757800,0.01429351856349692
POLI.TA,2010-12-14,1797.15749852787,1810.8315123837615,1785.436810841301,1787.3902587890625,5599210,-0.008130157852549114
POLI.TA,2010-12-15,1787.390207875975,1797.1574473365667,1779.5765380859375,1779.5765380859375,3121235,-0.0043715806689126335
POLI.TA,2010-12-16,1779.5765813572575,1794.22725823673,1779.5765813572575,1781.530029296875,2708147,0.001097728121904007
POLI.TA,2010-12-20,1781.530122491471,1801.0643593526336,1774.693115234375,1774.693115234375,3288373,-0.00383766422685472
POLI.TA,2010-12-21,1780.5537078834723,1784.460604779601,1758.0892333984375,1758.0892333984375,2477343,-0.009355917196841479
POLI.TA,2010-12-22,1755.158664779698,1781.530029296875,1754.1820016991087,1781.530029296875,2541126,0.01333310929452991
POLI.TA,2010-12-23,1779.576603103048,1789.3438429204875,1770.7861481565728,1782.5068359375,2347809,0.0005482964780618715
POLI.TA,2010-12-27,1767.855955013818,1767.855955013818,1746.3682719700685,1751.251708984375,2674274,-0.0175343658284971
POLI.TA,2010-12-28,1757.1120034198705,1769.8092315699068,1755.1585556017653,1760.0421142578125,2546667,0.005019498469774675
POLI.TA,2010-12-29,1762.9723644434252,1804.97119140625,1755.1586943318334,1804.97119140625,3560455,0.025527273912637982
POLI.TA,2010-12-30,1804.9709256485455,1816.6916117578817,1794.2270242708657,1803.9942626953125,13618936,-0.00054124338138406
POLI.TA,2011-01-03,1817.66819091857,1844.03955078125,1817.66819091857,1844.03955078125,3744194,0.02219812385994313
POLI.TA,2011-01-04,1834.2729424524255,1849.9004067971007,1828.41259765625,1828.41259765625,4924418,-0.008474304750339834
POLI.TA,2011-01-05,1826.4588407476817,1834.2725101894275,1807.9011474889783,1825.482177734375,3742587,-0.0016027126074450448
POLI.TA,2011-01-06,1830.3659086754521,1844.0399228196545,1814.7383247638588,1816.69189453125,3504250,-0.0048153212944728185
POLI.TA,2011-01-10,1779.5770445486753,1790.3209501237943,1748.3221129365859,1758.0892333984375,7801985,-0.03225789761556319
POLI.TA,2011-01-11,1767.8558193621127,1800.08740234375,1765.9023716392219,1800.08740234375,4076521,0.02388853088197851
POLI.TA,2011-01-12,1800.0869895582289,1820.598003277479,1797.156879535021,1808.87744140625,4519282,0.004883117925860159
POLI.TA,2011-01-13,1808.8781025754533,1818.6453425201992,1800.087647514403,1816.69189453125,2514645,0.004320056708167597
POLI.TA,2011-01-17,1795.2040650325107,1798.1341760885223,1782.5068359375,1782.5068359375,2527956,-0.018817202133535438
POLI.TA,2011-01-18,1787.3903448384417,1797.1575850474683,1770.7862191507643,1774.693115234375,3101509,-0.004383557215933753
POLI.TA,2011-01-19,1787.3905772803366,1795.2043704637056,1759.0658814367766,1762.97265625,5007714,-0.006604217305946514
POLI.TA,2011-01-20,1756.1352026259437,1763.948993827193,1735.6241833903105,1748.321533203125,4538205,-0.008310465278593249
POLI.TA,2011-01-24,1739.5315323942662,1742.4616439692436,1715.1136111935555,1719.0205078125,4254734,-0.01675951753390703
POLI.TA,2011-01-25,1732.694062034332,1732.694062034332,1711.2062581400967,1725.8570556640625,3741839,0.00397700191503958
POLI.TA,2011-01-26,1724.8805159156907,1742.4613037109375,1718.043509056862,1742.4613037109375,3385643,0.009620870970965756
POLI.TA,2011-01-27,1748.3216244341556,1751.251735398308,1716.0900384931683,1724.8804931640625,11183619,-0.010089641881534495
POLI.TA,2011-01-31,1646.7429773123913,1661.3937749171098,1635.022534074105,1643.81298828125,8232808,-0.046998911057371306
POLI.TA,2011-02-01,1635.022769669047,1635.022769669047,1611.581514479468,1621.3487548828125,7593016,-0.013665930101894319
POLI.TA,2011-02-02,1642.8363814767436,1644.7898294875706,1607.6746826171875,1607.6746826171875,9813114,-0.008433763694852492
